Região Geográfica,UF,Regional de Saúde,Município,Código IBGE,Tipo da Instituição,Sigla da Instituição,Nome da Instituição,CNPJ da Instituição,Nome do escritório regional/local,CNPJ do escritório regional/local,Tipo da Forma de Abastecimento,Código Forma de abastecimento,Nome da Forma de Abastecimento,Nome da ETA / UTA,Ano de referência,Mês de referência,Data de registro ,Data de preenchimento do relatório mensal,Data da coleta,Tipo de captação,Categoria do manancial superficial,Nome do manancial superficial,Categoria do ponto de captação subterrânea,Nome do ponto de captação subterrânea,Parâmetro,Unidade,Resultado
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2017,9,2017/10/06 00:00:00.000,2017-10-06,2017-09-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2017,7,2017/08/09 00:00:00.000,2017-08-09,2017-07-04,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2017,7,2017/08/09 00:00:00.000,2017-08-09,2017-07-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,2,2017/03/08 00:00:00.000,2017-03-08,2017-02-22,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,15
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,1,2017/03/08 00:00:00.000,2017-03-08,2017-01-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,12,2018/01/12 00:00:00.000,2018-01-12,2017-12-13,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,1,2017/03/08 00:00:00.000,2017-03-08,2017-01-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,17
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,3,2017/04/17 00:00:00.000,2017-04-17,2017-03-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,1326
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,7,2017/08/09 00:00:00.000,2017-08-09,2017-07-03,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,2389
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,12,2018/01/12 00:00:00.000,2018-01-12,2017-12-18,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,6,2018/07/09 00:00:00.000,2018-07-09,2018-06-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,3,2018/04/23 00:00:00.000,2018-04-23,2018-03-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,7,2018/08/07 00:00:00.000,2018-08-07,2018-07-16,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,121
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,5,2018/07/04 00:00:00.000,2018-07-04,2018-05-10,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,4,2018/05/21 00:00:00.000,2018-05-21,2018-04-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,1,2018/02/09 00:00:00.000,2018-02-09,2018-01-10,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,9,2018/10/08 00:00:00.000,2018-10-08,2018-09-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,35
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,5,2018/07/04 00:00:00.000,2018-07-04,2018-05-22,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,104
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,2,2018/03/08 00:00:00.000,2018-03-08,2018-02-21,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,379
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,3,2018/04/23 00:00:00.000,2018-04-23,2018-03-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,58
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,9,2018/10/08 00:00:00.000,2018-10-08,2018-09-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,12,2019/01/09 00:00:00.000,2019-01-09,2018-12-19,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,719
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,5,2018/07/04 00:00:00.000,2018-07-04,2018-05-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,2
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,4,2018/05/21 00:00:00.000,2018-05-21,2018-04-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,12749
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,4,2018/05/21 00:00:00.000,2018-05-21,2018-04-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,111
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,1,2018/02/09 00:00:00.000,2018-02-09,2018-01-12,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,11,2018/12/12 00:00:00.000,2018-12-12,2018-11-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,12,2019/01/16 00:00:00.000,2019-01-16,2018-12-03,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,3,2019/04/15 00:00:00.000,2019-04-15,2019-03-01,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,501
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,3,2019/04/15 00:00:00.000,2019-04-15,2019-03-20,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,4,2019/05/08 00:00:00.000,2019-05-08,2019-04-12,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,7,2019/08/12 00:00:00.000,2019-08-12,2019-07-19,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,6,2019/07/22 00:00:00.000,2019-07-22,2019-06-19,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,5,2019/06/28 00:00:00.000,2019-06-28,2019-05-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,9,2019/11/05 00:00:00.000,2019-11-05,2019-09-27,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,24
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2019,2,2019/03/15 00:00:00.000,2019-03-15,2019-02-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,335
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2019,4,2019/05/08 00:00:00.000,2019-05-08,2019-04-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,26
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2019,8,2019/09/27 00:00:00.000,2019-09-27,2019-08-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,3,2019/04/15 00:00:00.000,2019-04-15,2019-03-18,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,289
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,3,2019/04/15 00:00:00.000,2019-04-15,2019-03-25,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,72
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,6,2019/07/08 00:00:00.000,2019-07-08,2019-06-17,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,178
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,7,2019/08/09 00:00:00.000,2019-08-09,2019-07-29,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,41
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,9,2019/11/05 00:00:00.000,2019-11-05,2019-09-30,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,10,2019/11/21 00:00:00.000,2019-11-18,2019-10-14,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,15
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,9,2019/11/05 00:00:00.000,2019-11-05,2019-09-04,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,10,2019/11/21 00:00:00.000,2019-11-18,2019-10-16,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,3,2020/04/20 00:00:00.000,2020-04-20,2020-03-20,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,5,2020/06/12 00:00:00.000,2020-06-12,2020-05-27,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,983
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,8,2020/09/10 00:00:00.000,2020-09-10,2020-08-06,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,12,2021/01/13 00:00:00.000,2021-01-13,2020-12-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,476
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2020,11,2020/12/16 00:00:00.000,2020-12-16,2020-11-18,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2020,2,2020/04/20 00:00:00.000,2020-04-20,2020-02-27,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2020,6,2020/07/13 00:00:00.000,2020-07-13,2020-06-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2020,9,2020/10/09 00:00:00.000,2020-10-09,2020-09-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,63
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2020,5,2020/06/12 00:00:00.000,2020-06-12,2020-05-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,1120
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2020,7,2020/08/13 00:00:00.000,2020-08-13,2020-07-21,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,11
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2021,1,2021/02/05 00:00:00.000,2021-02-05,2021-01-27,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2021,8,2021/09/09 00:00:00.000,2021-09-09,2021-08-30,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,50
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2021,9,2021/10/13 00:00:00.000,2021-10-13,2021-09-27,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,4,2021/05/18 00:00:00.000,2021-05-18,2021-04-12,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,7,2021/08/06 00:00:00.000,2021-08-06,2021-07-14,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,11,2021/12/06 00:00:00.000,2021-12-06,2021-11-15,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,1836
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,10,2021/12/06 00:00:00.000,2021-12-06,2021-10-06,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,594
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2022,3,2022/04/12 00:00:00.000,2022-04-12,2022-03-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,9023
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,1,2015/01/16 00:00:00.000,2014-01-31,2014-01-13,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,86
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,1,2015/01/16 00:00:00.000,2014-01-31,2014-01-20,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,41
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,3,2015/01/19 00:00:00.000,2014-03-31,2014-03-06,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,19
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,11,2015/01/22 00:00:00.000,2014-11-30,2014-11-12,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,5,2015/01/20 00:00:00.000,2014-05-31,2014-05-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,57
